  12:04:01,1,2,3,4,5
CHDC,34,56,100,,
SCB,16,52,40,,
AHPC,4,58,326,,
MBJC,36,58,10,,
AHPC,53,58,674,,
API,6,41,245,,
API,6,6,55,,
JOSHI,49,43,30,,
JOSHI,49,46,20,,
SLCF,34,54,500,,
JSLBB,33,14,10,,
NLIC,33,33,250,,
MMF1,48,49,1000,,
ADBL,52,59,55,,
MBJC,36,57,10,,
MBJC,36,57,10,,
KBL,38,44,22,,
KBL,38,14,60,,
KBL,38,57,550,,
KBL,38,25,30,,
KBL,38,57,100,,
KBL,38,56,50,,
KBL,38,19,188,,
AHPC,53,36,126,,
MBJC,36,19,10,,
AHPC,50,36,374,,
DDBL,41,51,20,,
PRVU,34,41,100,,
MBJC,36,6,10,,
NTC,28,6,20,,
PCBL,42,49,30,,
SSHL,25,44,100,,
MBJC,36,28,10,,
NLIC,54,33,20,,
MBJC,36,8,10,,
NIL,36,48,59,,
EIC,40,29,100,,
NCCB,14,38,400,,
NCCB,14,32,290,,
NCCB,14,22,10,,
NCCB,14,58,100,,
NICA,13,14,55,,
SSHL,51,44,100,,
SLI,22,51,40,,
SHPC,26,51,200,,
SHPC,22,51,350,,
SHPC,43,51,300,,
SHPC,42,51,35,,
SHPC,4,51,20,,
SHPC,52,51,10,,
SHPC,6,51,110,,
LBBL,17,20,5,,
SHPC,49,51,900,,
MBJC,36,51,10,,
HIDCL,34,55,200,,
HIDCL,34,57,100,,
EBL,34,16,20,,
MBJC,11,58,10,,
NRIC,6,37,50,,
API,49,6,200,,
UPPER,28,3,450,,
UPPER,43,3,60,,
UPPER,36,3,490,,
MBJC,11,56,10,,
MBJC,11,59,10,,
AHPC,50,57,126,,
AHPC,13,57,300,,
AHPC,39,57,200,,
MBJC,11,57,10,,
AHPC,36,57,374,,
CBL,57,37,200,,
MBJC,11,38,10,,
CCBL,26,8,500,,
MBJC,11,21,10,,
AHPC,34,34,551,,
AHPC,34,7,500,,
AHPC,34,42,10,,
MBJC,11,34,10,,
AHPC,34,28,139,,
NABIL,34,22,26,,
CIT,58,16,100,,
ALICL,51,44,130,,
MBJC,11,49,10,,
MBJC,11,48,10,,
MMF1,48,49,1000,,
MBJC,11,59,10,,
MBJC,35,38,10,,
UPPER,36,58,100,,
JOSHI,43,36,2785,,
JOSHI,57,36,100,,
JOSHI,38,36,100,,
JOSHI,57,36,50,,
JOSHI,59,36,300,,
JOSHI,55,36,30,,
JOSHI,28,36,100,,
JOSHI,16,36,500,,
JOSHI,26,36,400,,
JOSHI,37,36,500,,
JOSHI,26,36,50,,
JOSHI,16,36,1000,,
JOSHI,7,36,10,,
JOSHI,6,36,250,,
JOSHI,42,36,225,,
JOSHI,34,36,100,,
NMBMF,51,35,35,,
MLBL,42,50,23,,
NGPL,42,58,300,,
MBJC,58,10,10,,
MBJC,58,41,10,,
MBJC,58,58,10,,
CHL,58,58,71,,
CHL,45,58,39,,
AKJCL,4,7,10,,
SHINE,25,51,100,,
LBBL,54,49,12,,
LBBL,54,49,188,,
MBJC,8,38,10,,
SPDL,58,38,60,,
HDL,21,56,10,,
SPDL,21,16,500,,
SHEL,42,58,10,,
PLI,16,41,18,,
MBJC,8,41,10,,
PLI,41,41,82,,
MBJC,48,58,10,,
MBJC,48,58,10,,
PROFL,55,56,45,,
MBJC,48,40,10,,
CHCL,59,14,450,,
CHCL,59,49,50,,
NLIC,16,48,455,,
MMF1,48,49,1000,,
NMB,52,14,178,,
NMB,21,14,272,,
NMB,41,14,50,,
DHPL,56,21,10,,
MBJC,48,42,10,,
GBIME,34,44,1046,,
MBJC,48,58,10,,
MLBL,35,50,100,,
MBJC,42,6,10,,
SSHL,46,25,150,,
MBJC,42,32,10,,
MBJC,42,52,10,,
MBJC,42,52,10,,
NMB50,52,35,10000,,
MEGA,46,11,200,,
NIFRA,57,57,40,,
NIL,45,48,200,,
SCB,36,52,100,,
MBJC,42,26,10,,
MBJC,42,42,10,,
NICL,37,58,10,,
MEGA,37,50,10,,
MBJC,42,53,10,,
MBJC,42,17,10,,
MLBS,4,58,10,,
MBJC,42,39,10,,
PCBL,28,34,320,,
PCBL,28,28,500,,
PCBL,28,41,100,,
PCBL,28,5,50,,
PCBL,28,34,30,,
MBJC,42,49,10,,
SAHAS,49,57,10,,
SAHAS,49,48,10,,
UNHPL,57,49,120,,
SAHAS,49,45,200,,
MFIL,43,48,30,,
MFIL,43,58,40,,
KRBL,19,5,400,,
KRBL,19,21,100,,
STC,8,54,20,,
STC,8,19,10,,
ADBL,52,20,210,,
NLIC,16,28,1000,,
HIDCL,58,57,400,,
HIDCL,58,33,200,,
HIDCL,58,57,400,,
NHPC,53,37,100,,
ALICL,39,44,100,,
AHPC,28,28,361,,
MBJC,42,56,10,,
NIBSF2,56,45,250,,
MBJC,42,56,10,,
SANIMA,52,52,990,,
LEC,1,52,50,,
SANIMA,52,51,10,,
MBJC,42,59,10,,
NABIL,26,35,15,,
BARUN,42,35,15,,
BARUN,26,35,25,,
BARUN,44,35,10,,
API,35,6,100,,
JBBL,4,57,50,,
MBJC,42,10,10,,
MBJC,42,58,10,,
MBJC,42,58,10,,
AKJCL,29,38,100,,
SWBBL,25,34,30,,
NIFRA,57,56,50,,
MBJC,42,57,10,,
JOSHI,14,1,98,,
DDBL,14,51,10,,
MBJC,42,36,10,,
MBJC,42,42,10,,
NIL,58,48,161,,
SFCL,35,41,10,,
MBJC,42,39,10,,
NHPC,22,37,457,,
NHPC,22,1,43,,
HIDCL,51,57,100,,
MBJC,32,54,10,,
CBBL,57,32,100,,
NRN,38,57,70,,
NRN,38,36,100,,
NRN,38,44,100,,
NRN,38,7,10,,
NRN,38,48,220,,
MBJC,58,49,10,,
JBBL,19,57,450,,
ALICL,8,44,200,,
SIC,14,58,278,,
SIC,14,45,111,,
SIC,14,14,78,,
SIC,14,14,100,,
SIC,14,32,200,,
SIC,14,44,500,,
SIC,14,57,208,,
SIC,14,5,20,,
MMF1,48,49,1000,,
ACLBSL,41,5,70,,
MBJC,58,16,10,,
MBJC,8,58,10,,
API,58,6,45,,
MBJC,8,58,10,,
MBJC,29,6,10,,
MBL,51,57,100,,
MBJC,29,6,10,,
NIFRA,17,58,10,,
NIFRA,17,16,1000,,
NIFRA,17,45,1150,,
NIFRA,17,52,90,,
NIFRA,17,58,1000,,
NIFRA,17,53,10,,
NIFRA,17,19,60,,
NIFRA,17,51,1000,,
NIFRA,17,14,80,,
NIFRA,17,58,100,,
SHINE,1,21,150,,
NHPC,38,1,27,,
GBIME,7,5,56,,
NCCB,57,56,500,,
NCCB,57,56,291,,
MBJC,29,57,10,,
AHPC,36,49,40,,
SCB,5,32,185,,
SCB,3,32,137,,
SICL,4,58,24,,
BARUN,44,49,30,,
TRH,41,49,10,,
UMHL,39,4,50,,
GLH,5,56,10,,
JBBL,58,57,45,,
JBBL,38,57,100,,
JBBL,37,57,100,,
JBBL,53,57,62,,
JBBL,51,57,10,,
JBBL,21,57,100,,
JBBL,48,57,240,,
JBBL,49,57,49,,
CORBL,14,35,25,,
NIFRA,59,6,500,,
SAHAS,6,42,50,,
UPCL,33,38,20,,
MBJC,29,58,10,,
MLBL,58,50,100,,
NHPC,38,25,73,,
NHPC,43,25,100,,
NHPC,58,25,12,,
NHPC,33,25,15,,
HDL,44,50,10,,
SPDL,49,52,10,,
SAPDBL,4,57,800,,
PROFL,57,34,240,,
PROFL,57,4,60,,
MBJC,29,52,10,,
MBJC,54,35,10,,
MBJC,54,14,10,,
PIC,44,47,242,,
PIC,42,47,58,,
MBJC,54,32,10,,
AHPC,42,28,500,,
MMF1,48,49,1000,,
KSBBL,44,51,50,,
HDL,44,34,60,,
NHDL,36,5,60,,
MBJC,25,45,10,,
GIMES1,13,6,500,,
GIMES1,13,6,500,,
SRBL,5,39,200,,
SRBL,5,29,50,,
SRBL,5,22,56,,
SRBL,5,55,150,,
GHL,56,17,50,,
AKJCL,26,38,240,,
AKJCL,26,50,260,,
BOKL,14,56,400,,
MBJC,25,32,10,,
MDB,14,32,300,,
NHPC,33,44,85,,
NHPC,43,44,115,,
MFIL,40,48,100,,
NGPL,40,58,20,,
UPPER,28,58,500,,
MBL,41,11,68,,
SHIVM,42,51,100,,
KBL,49,19,85,,
KBL,49,50,115,,
BARUN,8,34,10,,
SANIMA,42,56,100,,
MBJC,25,32,10,,
PLIC,13,25,150,,
AKPL,41,25,90,,
AKPL,41,34,165,,
SHL,41,22,363,,
SHL,41,57,337,,
SHL,41,56,300,,
SHIVM,41,20,139,,
MBJC,25,10,10,,
NLIC,56,58,100,,
AHPC,36,42,195,,
AHPC,36,25,200,,
AHPC,36,58,120,,
AHPC,36,40,25,,
AHPC,36,50,450,,
AHPC,36,5,200,,
AHPC,36,48,50,,
AHPC,36,25,846,,
HIDCL,45,55,405,,
HIDCL,45,11,395,,
KLBSL,29,57,50,,
KLBSL,29,20,10,,
SBL,17,47,712,,
SBL,17,43,1000,,
SBL,17,43,1000,,
SBL,17,14,200,,
SBL,17,58,888,,
SBL,17,22,500,,
SBL,17,35,150,,
SBL,17,53,450,,
SBL,17,7,100,,
MBJC,25,38,10,,
GUFL,49,57,100,,
GUFL,49,32,215,,
AKJCL,57,50,200,,
NUBL,43,22,80,,
NABIL,18,19,94,,
MBJC,25,26,10,,
MBJC,25,44,10,,
MBJC,25,58,10,,
MMF1,48,49,1000,,
HIDCL,45,11,155,,
KLBSL,14,40,19,,
EDBL,40,39,350,,
EDBL,40,49,150,,
UNHPL,57,17,80,,
UNHPL,44,17,730,,
MBJC,25,38,10,,
MFIL,57,48,25,,
UPPER,21,56,34,,
SGI,45,35,10,,
MBJC,25,43,10,,
MBJC,25,22,10,,
NLIC,28,22,50,,
AHPC,4,25,100,,
PICL,39,54,37,,
RLI,41,45,100,,
MBJC,25,58,10,,
HIDCL,44,11,50,,
SRBL,33,55,850,,
SRBL,33,41,150,,
MLBL,35,50,100,,
MLBL,11,50,850,,
MLBL,38,50,385,,
MHNL,25,57,500,,
MHNL,25,57,315,,
API,1,11,100,,
HIDCL,17,55,663,,
HIDCL,17,29,500,,
HIDCL,17,32,337,,
MBJC,25,6,10,,
API,6,19,400,,
MBL,4,57,100,,
PFL,29,49,50,,
AHPC,56,25,100,,
MFIL,56,48,100,,
HGI,51,35,10,,
MBL,43,13,500,,
HDL,14,34,10,,
MBJC,25,21,10,,
RBCLPO,59,59,30,,
EIC,8,38,160,,
EIC,8,45,200,,
EIC,8,6,100,,
EIC,8,4,40,,
PLI,26,41,50,,
NHDL,55,16,140,,
MBJC,25,58,10,,
MBJC,25,58,10,,
UPPER,57,58,188,,
JFL,44,17,95,,
JFL,44,17,205,,
MBJC,25,22,10,,
SANIMA,36,29,50,,
NCCB,57,29,500,,
GUFL,29,32,50,,
HDL,17,34,20,,
HDL,17,34,20,,
HDL,17,3,10,,
GBBL,38,57,10,,
MERO,57,51,10,,
API,33,19,600,,
NIL,47,48,40,,
EBL,41,16,20,,
SFCL,41,44,50,,
MLBSL,34,44,10,,
MBJC,25,44,10,,
MBJC,25,39,10,,
MBJC,25,17,10,,
MBL,38,13,300,,
GBBL,16,57,100,,
GBBL,58,57,50,,
HIDCL,47,32,1000,,
HIDCL,58,32,50,,
HIDCL,58,32,53,,
MBJC,29,32,10,,
HIDCL,44,32,560,,
MBJC,29,56,10,,
MBJC,29,46,10,,
CFCL,32,14,33,,
CFCL,19,14,175,,
SPDL,49,42,500,,
CBL,58,37,35,,
MBJC,29,16,10,,
GBIME,7,32,44,,
SSHL,54,48,150,,
SSHL,54,48,850,,
HIDCL,11,55,180,,
CIT,45,7,100,,
CIT,45,57,50,,
CIT,45,26,10,,
AHPC,45,25,500,,
CIT,45,26,20,,
SAHAS,28,38,10,,
DDBL,38,6,50,,
MBJC,29,56,10,,
LGIL,46,45,150,,
LGIL,46,39,50,,
LBL,52,18,100,,
AHPC,46,25,454,,
AHPC,46,48,100,,
AHPC,46,41,200,,
AHPC,46,26,200,,
AHPC,46,42,46,,
LICN,25,14,10,,
MBJC,29,59,10,,
NICL,14,41,50,,
KBL,54,58,10,,
MBJC,29,39,10,,
JBBL,40,39,40,,
JBBL,40,16,310,,
JBBL,40,16,450,,
MBJC,29,25,10,,
AKJCL,21,50,40,,
NSLB,57,42,100,,
AHPC,45,42,454,,
AHPC,45,21,46,,
MBJC,29,46,10,,
UNHPL,44,21,80,,
HIDCL,13,55,2075,,
HIDCL,13,47,425,,
ALICL,51,44,150,,
MBJC,29,34,10,,
MBJC,29,58,10,,
MBJC,29,58,10,,
CBL,58,37,10,,
MBJC,29,59,10,,
AHPC,37,21,50,,
MBJC,29,10,10,,
EIC,8,4,160,,
EIC,8,7,100,,
EIC,8,58,100,,
EIC,8,38,50,,
EIC,8,52,50,,
EIC,8,41,40,,
HDHPC,34,44,100,,
HDHPC,6,44,100,,
MFIL,26,53,250,,
AHPC,53,21,50,,
MBJC,29,3,10,,
UPPER,57,3,500,,
MBJC,29,38,10,,
MFIL,57,48,25,,
MBJC,29,49,10,,
UPPER,57,45,312,,
UPPER,39,45,288,,
SSHL,52,59,30,,
MBJC,29,26,10,,
MBJC,29,34,10,,
MBJC,29,58,10,,
AHPC,39,21,854,,
AHPC,39,25,138,,
AHPC,39,28,150,,
AHPC,39,41,26,,
AHPC,39,28,50,,
AHPC,39,17,610,,
AHPC,39,57,50,,
AHPC,39,38,200,,
AHPC,39,49,100,,
AHPC,39,8,300,,
AHPC,39,51,500,,
AHPC,39,19,1000,,
AHPC,39,49,1022,,
AHPC,50,49,100,,
PMHPL,48,5,70,,
MBJC,54,38,10,,
NIFRA,14,21,10,,
NIFRA,14,39,180,,
RMDC,21,39,30,,
RMDC,21,49,50,,
MNBBL,55,48,20,,
AHPC,58,49,878,,
AHPC,58,49,10,,
AHPC,58,8,90,,
AHPC,58,45,22,,
NIFRA,49,39,17,,
NIFRA,4,39,300,,
MBJC,54,39,10,,
NIFRA,48,39,83,,
MBJC,54,44,10,,
ICFC,3,38,500,,
NICLBSL,25,25,306,,
MBJC,54,1,10,,
API,38,11,10,,
API,38,6,90,,
MBJC,54,17,10,,
HIDCL,48,47,15,,
MBJC,54,45,10,,
NHDL,55,35,75,,
NHDL,51,35,140,,
TPC,25,5,10,,
GBIME,14,32,45,,
CCBL,53,32,50,,
MBJC,54,52,10,,
MBJC,54,42,10,,
KBL,26,50,885,,
KBL,26,50,115,,
MBJC,54,34,10,,
API,21,6,10,,
MBJC,54,6,10,,
API,38,6,70,,
RSDC,7,34,200,,
JFL,58,17,95,,
MBJC,54,58,10,,
MBJC,54,58,10,,
HIDCL,58,47,10,,
NLBBL,25,34,10,,
MBJC,54,57,10,,
DHPL,56,6,133,,
SAPDBL,4,45,800,,
SAPDBL,4,56,723,,
SAPDBL,4,35,170,,
CFCL,19,58,30,,
CFCL,19,3,30,,
SHEL,45,47,200,,
CFCL,41,53,100,,
NCCB,57,29,709,,
NCCB,34,29,291,,
RMDC,35,49,50,,
AKJCL,58,38,14,,
PRVU,34,58,10,,
NICL,42,58,90,,
UPCL,16,38,440,,
UPCL,16,22,60,,
UPCL,16,36,500,,
SADBL,19,36,3250,,
GBIME,14,3,500,,
NABIL,18,1,60,,
UMHL,38,4,400,,
NUBL,59,22,60,,
RADHI,45,45,200,,
MBJC,54,45,10,,
PICL,33,45,200,,
MBJC,54,10,10,,
MBJC,54,58,10,,
SLI,45,58,480,,
SLI,36,58,20,,
CIT,55,3,10,,
KBL,36,50,100,,
KBL,49,50,500,,
KBL,45,50,400,,
KBL,7,50,100,,
KBL,8,50,105,,
KBL,51,50,50,,
KBL,41,50,200,,
KBL,34,50,430,,
AKPL,17,51,1027,,
PICL,33,34,100,,
PICL,33,5,500,,
PICL,33,10,600,,
PICL,33,45,300,,
PICL,33,44,500,,
NICL,21,52,10,,
NICL,21,21,10,,
MBJC,54,59,10,,
API,38,56,100,,
HIDCL,26,47,50,,
HIDCL,26,13,50,,
PLI,41,41,68,,
PLI,6,41,32,,
JBBL,34,16,50,,
NHPC,39,37,15,,
NHPC,39,44,35,,
SADBL,10,50,50,,
SADBL,10,38,100,,
SADBL,10,47,2000,,
SADBL,10,46,911,,
CBL,45,37,59,,
MBJC,54,25,10,,
AKJCL,26,38,200,,
PCBL,38,47,1000,,
AKJCL,58,38,140,,
NABIL,18,49,50,,
HIDCL,49,13,30,,
MBJC,54,26,10,,
UMHL,4,4,250,,
UMHL,58,4,500,,
UMHL,1,4,500,,
UMHL,14,4,90,,
AKPL,52,51,150,,
AHPC,34,45,28,,
AHPC,34,40,200,,
AHPC,34,19,72,,
PFL,29,45,450,,
PFL,22,45,10,,
MBJC,54,39,10,,
JOSHI,29,43,885,,
MBJC,54,58,10,,
MBJC,54,16,10,,
PLIC,16,57,130,,
PPCL,48,49,1000,,
PPCL,48,6,30,,
MBJC,54,28,10,,
MBJC,54,1,10,,
RADHI,46,17,74,,
MBJC,54,17,10,,
RADHI,45,17,300,,
RADHI,33,17,500,,
DDBL,37,6,50,,
SIC,14,10,120,,
GLICL,25,32,140,,
GLICL,38,32,50,,
GLICL,13,32,10,,
NRN,40,48,80,,
NRN,40,47,100,,
NRN,40,57,300,,
NRN,40,5,500,,
PIC,42,20,142,,
NRN,40,35,900,,
PIC,25,20,50,,
NRN,40,45,800,,
NRN,40,48,20,,
NRN,40,39,300,,
NCCB,34,8,50,,
NCCB,34,50,2500,,
NCCB,34,36,70,,
NCCB,34,29,600,,
NCCB,34,17,300,,
NCCB,34,29,189,,
UMHL,14,35,10,,
MBJC,54,45,10,,
PLIC,45,57,200,,
GUFL,42,32,70,,
ILBS,42,42,12,,
MBJC,54,58,10,,
MBJC,54,10,10,,
MBJC,54,47,10,,
MBJC,54,47,10,,
MHNL,47,57,185,,
MHNL,47,6,30,,
CCBL,18,32,60,,
CCBL,18,7,129,,
CCBL,18,21,30,,
CCBL,18,51,40,,
CCBL,18,6,10,,
CCBL,18,35,2731,,
GIC,38,51,10,,
GIC,38,58,10,,
SHIVM,57,40,100,,
GBIME,14,26,100,,
HDL,21,3,20,,
GUFL,21,32,40,,
HIDCL,33,13,20,,
HIDCL,33,44,100,,
HIDCL,33,58,30,,
HIDCL,33,5,250,,
MBJC,54,49,10,,
NIFRA,22,39,20,,
MBJC,54,58,10,,
MBJC,54,58,10,,
MBJC,54,45,10,,
GBIME,45,26,50,,
MLBL,35,38,50,,
MLBL,46,38,239,,
MBJC,54,46,10,,
JOSHI,14,43,500,,
NABIL,18,14,256,,
BARUN,26,34,445,,
HIDCL,26,5,200,,
BARUN,20,34,25,,
KBL,34,59,10,,
KBL,34,38,560,,
SICL,55,58,116,,
MBJC,54,58,10,,
MBJC,54,58,10,,
HIDCL,44,58,20,,
MBJC,54,10,10,,
CHDC,45,56,500,,
MBJC,54,11,10,,
MBJC,54,28,10,,
SICL,6,58,30,,
NYADI,16,38,10,,
SHEL,35,47,300,,
NGPL,34,18,770,,
NGPL,42,18,300,,
JOSHI,54,43,300,,
AKJCL,21,49,100,,
HDL,26,3,10,,
JOSHI,59,43,200,,
MBJC,54,41,10,,
ADBL,52,21,200,,
ADBL,52,1,50,,
ADBL,52,11,10,,
ADBL,52,58,90,,
ADBL,52,43,300,,
MHNL,3,52,50,,
ADBL,52,6,16,,
HDL,11,3,10,,
HDHPC,6,32,200,,
RBCLPO,6,59,20,,
HDL,5,3,10,,
MBJC,54,17,10,,
ACLBSL,42,58,10,,
ACLBSL,42,58,20,,
GBBL,13,58,500,,
MBJC,54,59,10,,
MBJC,54,49,10,,
UPPER,39,16,200,,
CHDC,38,39,217,,
UPPER,39,51,12,,
MBJC,54,39,10,,
CHDC,33,39,283,,
MBJC,54,58,10,,
MBJC,54,58,10,,
NICA,25,38,272,,
KBL,38,38,200,,
NLIC,56,6,50,,
SPDL,49,16,151,,
JBBL,49,58,85,,
SFCL,34,4,500,,
MBJC,54,52,10,,
PLIC,22,57,150,,
MBJC,54,58,10,,
MBJC,54,35,10,,
MBJC,54,25,10,,
NICLBSL,25,52,10,,
NICLBSL,25,34,21,,
CHCL,29,43,100,,
NABIL,18,25,250,,
NABIL,18,48,20,,
NABIL,18,16,25,,
AHPC,46,18,98,,
NABIL,18,34,100,,
NABIL,18,3,35,,
AHPC,35,18,202,,
MBJC,54,21,10,,
AKPL,21,51,203,,
JFL,45,17,200,,
JFL,45,36,300,,
MEGA,6,47,100,,
MEGA,6,16,97,,
MBJC,54,49,10,,
MBJC,54,49,10,,
ICFC,26,52,500,,
NLIC,56,52,50,,
ICFC,57,38,150,,
MBJC,54,17,10,,
AHPC,36,19,289,,
AHPC,36,3,11,,
AHPC,36,52,200,,
HDHPC,34,51,12,,
HDHPC,58,51,123,,
SFCL,48,4,200,,
CFCL,32,42,27,,
MBJC,54,42,10,,
MBJC,54,26,10,,
ALICL,45,44,30,,
CHDC,33,49,500,,
SANIMA,52,43,75,,
SANIMA,52,58,35,,
SANIMA,52,41,275,,
SANIMA,52,53,112,,
HIDCL,52,5,50,,
EBL,50,16,50,,
EBL,50,7,50,,
SRBL,13,46,150,,
MBJC,54,14,10,,
PFL,22,50,100,,
CCBL,18,35,2269,,
CCBL,18,55,60,,
CCBL,18,46,1500,,
CCBL,18,49,500,,
CCBL,18,41,589,,
CCBL,18,1,130,,
CCBL,18,35,200,,
CCBL,18,13,30,,
CCBL,18,4,500,,
CCBL,18,28,25,,
CCBL,18,17,210,,
CCBL,18,49,200,,
CCBL,18,50,3075,,
CCBL,18,36,300,,
CCBL,18,51,101,,
CCBL,18,39,311,,
NGPL,42,42,200,,
NICL,42,57,110,,
MBJC,54,26,10,,
MBJC,54,59,10,,
GFCL,38,45,100,,
GFCL,36,45,50,,
KSBBL,41,46,64,,
SCB,3,41,13,,
KSBBL,41,11,100,,
SCB,55,41,22,,
UPCL,42,49,150,,
MBJC,54,49,10,,
MBJC,54,35,10,,
DDBL,1,51,56,,
MBJC,54,38,10,,
LGIL,38,33,447,,
GHL,57,47,200,,
MBL,57,13,500,,
RHPL,14,39,60,,
MBJC,54,17,10,,
MBJC,54,17,10,,
JBBL,41,58,50,,
NABIL,7,3,15,,
NABIL,7,6,35,,
KSBBL,56,11,100,,
TPC,58,52,10,,
MBJC,54,52,10,,
NABIL,52,6,15,,
NABIL,52,25,10,,
HGI,52,32,500,,
MBJC,54,10,10,,
MBJC,54,38,10,,
MBJC,54,38,10,,
ALICL,57,44,20,,
MBJC,54,35,10,,
MBJC,54,21,10,,
AKPL,29,51,200,,
MBJC,54,26,10,,
SCB,26,52,50,,
MBL,38,13,100,,
MBL,53,13,50,,
MBL,34,13,960,,
MBJC,54,7,10,,
DDBL,57,51,30,,
PRVU,34,26,200,,
PRVU,34,41,26,,
MBJC,54,49,10,,
UNHPL,44,49,100,,
MBJC,54,16,10,,
AKPL,54,51,120,,
MEN,14,45,10,,
NICLBSL,19,34,79,,
NICLBSL,19,52,121,,
MBJC,54,39,10,,
MBJC,54,58,10,,
GUFL,58,32,475,,
MBJC,54,11,10,,
GUFL,52,32,50,,
MBJC,54,28,10,,
NLICL,44,58,1775,,
NLICL,44,58,855,,
NLICL,44,11,50,,
NLICL,44,50,50,,
NLICL,44,43,270,,
SWBBL,57,34,20,,
GBIME,51,26,54,,
HDL,34,3,20,,
NABIL,21,35,50,,
CBBL,45,32,20,,
NHDL,51,40,10,,
MBJC,54,58,10,,
MBJC,54,53,10,,
CGH,53,34,73,,
MBJC,54,28,10,,
SAHAS,49,38,10,,
MBJC,54,38,10,,
RSDC,38,22,300,,
NHPC,43,44,185,,
NHPC,56,44,30,,
NHPC,26,44,945,,
NHPC,37,44,250,,
NHPC,21,44,250,,
NHPC,22,44,120,,
NHPC,58,44,20,,
MBL,21,58,500,,
MBL,21,49,500,,
PRVU,29,41,79,,
PRVU,29,34,1000,,
PRVU,29,19,500,,
PRVU,29,52,1000,,
PRVU,29,44,200,,
PRVU,29,33,20,,
PRVU,29,39,100,,
MBJC,54,29,10,,
PRVU,29,32,101,,
GBLBS,41,34,790,,
SLI,36,41,10,,
SFCL,49,4,300,,
GIMES1,45,38,1000,,
SHL,45,43,400,,
SHL,45,57,100,,
MBJC,54,8,10,,
AKJCL,58,49,10,,
AHPC,25,5,500,,
MFIL,57,48,20,,
MBJC,54,46,10,,
MBJC,54,26,10,,
JBLB,38,34,10,,
SRBL,13,45,50,,
SRBL,13,38,40,,
SRBL,13,34,22,,
JOSHI,7,43,10,,
NICLBSL,19,52,199,,
NICLBSL,19,22,61,,
NICLBSL,19,5,40,,
NABIL,56,25,10,,
NABIL,56,52,20,,
JBBL,53,38,38,,
ULI,49,50,10,,
API,38,49,200,,
API,38,48,630,,
ULI,49,57,10,,
NCCB,57,29,1500,,
KSBBL,21,46,105,,
MMF1,48,58,100,,
ULI,49,26,10,,
AKJCL,34,49,20,,
CHDC,33,49,10,,
MBJC,54,49,10,,
NICL,7,57,100,,
GHL,16,34,370,,
SPDL,49,19,449,,
SPDL,10,19,151,,
HIDCL,58,5,500,,
HIDCL,58,33,300,,
HIDCL,58,25,200,,
MBJC,54,28,10,,
MBJC,54,52,10,,
CHL,53,17,40,,
MBJC,54,46,10,,
UPCL,42,58,100,,
UPCL,42,7,100,,
UPCL,42,6,50,,
NLIC,4,41,10,,
MBJC,54,32,10,,
CFCL,32,3,140,,
MBJC,54,17,10,,
MBJC,54,36,10,,
SBL,13,59,200,,
SBL,13,41,200,,
MBJC,54,59,10,,
MBJC,54,7,10,,
CHDC,33,20,200,,
CHDC,33,7,100,,
CHDC,33,13,10,,
CHDC,33,5,97,,
CHDC,33,19,10,,
CHDC,33,28,10,,
CHDC,33,4,87,,
CHDC,33,14,10,,
CHDC,33,45,20,,
CHDC,33,45,17,,
CHDC,33,40,10,,
CHDC,33,45,16,,
CHDC,33,4,40,,
FMDBL,49,56,20,,
ULI,49,56,10,,
FMDBL,36,56,50,,
HDHPC,45,32,300,,
MBJC,54,28,10,,
MBJC,54,8,10,,
GBIME,51,55,266,,
MBJC,54,52,10,,
BOKL,5,25,428,,
CHDC,33,42,229,,
CHDC,33,47,100,,
CHDC,33,5,251,,
GBIME,14,47,100,,
SADBL,19,46,430,,
MBJC,54,42,10,,
SICL,4,58,50,,
KBL,8,55,195,,
KBL,39,55,19,,
KBL,50,55,1000,,
KBL,26,55,500,,
KBL,58,55,10,,
RLFL,35,45,270,,
KBL,20,55,193,,
KBL,34,55,283,,
KBL,38,38,10,,
MNBBL,57,43,33,,
NBL,44,55,78,,
MBJC,54,8,10,,
MBJC,54,21,10,,
SADBL,19,46,150,,
SADBL,4,46,400,,
MBJC,54,43,10,,
JOSHI,42,43,850,,
NIFRA,48,38,42,,
KBL,34,58,217,,
MBJC,54,39,10,,
SICL,58,58,100,,
MBJC,54,57,10,,
SAHAS,49,57,10,,
UNHPL,44,6,40,,
MLBL,46,51,20,,
MLBL,46,38,241,,
MLBL,51,38,259,,
MLBL,51,36,11,,
MLBL,51,18,30,,
NLIC,51,41,20,,
GHL,51,34,500,,
MBJC,54,42,10,,
MBJC,54,8,10,,
LBBL,34,34,12,,
LBBL,49,34,88,,
NABIL,34,35,10,,
MBJC,54,29,10,,
MBJC,54,39,10,,
UMRH,26,36,100,,
NGPL,28,19,50,,
NGPL,17,19,226,,
NGPL,32,19,200,,
NGPL,34,19,200,,
NGPL,34,19,130,,
NGPL,49,19,170,,
NGPL,41,19,50,,
NGPL,57,19,200,,
NGPL,14,19,50,,
NGPL,55,19,180,,
NGPL,8,19,40,,
HDHPC,58,58,95,,
UMHL,14,3,50,,
UMHL,25,3,100,,
UMHL,36,3,450,,
MBJC,54,11,10,,
NABIL,34,11,10,,
AHPC,35,11,200,,
MBJC,54,50,10,,
MBJC,54,32,10,,
MBJC,54,46,10,,
DHPL,46,6,250,,
MMF1,48,58,1000,,
